Gene	Sample	RPKM
LINC00327	D4CF	0.145705
LINC00327	ESC	0.174232
LINC00327	Endo	0.0137041
LINC00327	Fetal-SI	0.0779079
LINC00460	Adult-SI	0
LINC00460	D4CF	0
LINC00460	ESC	0
LINC00460	Endo	0
LINC00460	Fetal-SI	0
LINC00486	Adult-SI	0
LINC00486	D4CF	0
LINC00486	ESC	0
LINC00486	Endo	0.0180552
LINC00486	Fetal-SI	0
LMNA	Adult-SI	95.0186
LMNA	D4CF	3.85716
LMNA	ESC	3.82201
LMNA	Endo	8.00229
LMNA	Fetal-SI	74.1155
LOC100128554	Adult-SI	0
LOC100128554	D4CF	0
LOC100128554	ESC	0.00817383
LOC100128554	Endo	0.0304704
LOC100128554	Fetal-SI	0.00693906
LOC100129345	Adult-SI	0
LOC100129345	D4CF	0
LOC100129345	ESC	0
LOC100129345	Endo	0
LOC100129345	Fetal-SI	0
LOC100130093	Adult-SI	0.855823
LOC100130093	D4CF	0.47946
LOC100130093	ESC	0.455129
LOC100130093	Endo	0.28036
LOC100130093	Fetal-SI	2.08971
LOC100130298	Adult-SI	0.615776
LOC100130298	D4CF	0.342992
LOC100130298	ESC	0.114844
LOC100130298	Endo	0.0835078
LOC100130298	Fetal-SI	0.177122
LOC100130964	Adult-SI	0
LOC100130964	D4CF	0
LOC100130964	ESC	0.0384918
LOC100130964	Endo	0
LOC100130964	Fetal-SI	0
LOC100131347	Adult-SI	0.142203
LOC100131347	D4CF	0.11602
LOC100131347	ESC	0.222707
LOC100131347	Endo	0.244024
LOC100131347	Fetal-SI	0.103249
LOC100131564	Adult-SI	0.980078
LOC100131564	D4CF	2.35618
LOC100131564	ESC	3.05749
LOC100131564	Endo	4.80247
LOC100131564	Fetal-SI	10.0096
LOC100132735	Adult-SI	0
LOC100132735	D4CF	0
LOC100132735	ESC	0
LOC100132735	Endo	0
LOC100132735	Fetal-SI	3.59339
LOC100505912	Adult-SI	0
LOC100505912	D4CF	0.653068
LOC100505912	ESC	0.499963
LOC100505912	Endo	0.847068
LOC100505912	Fetal-SI	0.339469
LOC100506274	Adult-SI	0
LOC100506274	D4CF	0.0700158
LOC100506274	ESC	0.322101
LOC100506274	Endo	0.0580592
LOC100506274	Fetal-SI	0
LOC100506422	Adult-SI	0
LOC100506422	D4CF	0
LOC100506422	ESC	0
LOC100506422	Endo	0
LOC100506422	Fetal-SI	0
LOC283038	Adult-SI	0.106981
LOC283038	D4CF	0.165328
LOC283038	ESC	0.0131248
LOC283038	Endo	0.0554018
LOC283038	Fetal-SI	0.263394
LOC283683	Adult-SI	0.179105
LOC283683	D4CF	0.231611
LOC283683	ESC	0.455855
LOC283683	Endo	0.621359
LOC283683	Fetal-SI	0.310978
LOC339166	Adult-SI	0
LOC339166	D4CF	0
LOC339166	ESC	0.105359
LOC339166	Endo	0.0129081
LOC339166	Fetal-SI	0
LOC339862	Adult-SI	0
LOC339862	D4CF	0.579529
LOC339862	ESC	0.233277
LOC339862	Endo	0.216472
LOC339862	Fetal-SI	0
LOC399815	Adult-SI	0.516262
LOC399815	D4CF	0
LOC399815	ESC	0
LOC399815	Endo	0.0270491
LOC399815	Fetal-SI	0.176627
LOC400655	Adult-SI	0
LOC400655	D4CF	0
LOC400655	ESC	0
LOC400655	Endo	0
LOC400655	Fetal-SI	0
LOC550113	Adult-SI	0
LOC550113	D4CF	1.25655e-06
LOC550113	ESC	0.0172604
LOC550113	Endo	5.76165e-05
LOC550113	Fetal-SI	0.000110717
LOC643623	Adult-SI	0
LOC643623	D4CF	0.00508331
LOC643623	ESC	0.352002
LOC643623	Endo	0.0994035
LOC643623	Fetal-SI	0
LOC653513	Adult-SI	0.733733
LOC653513	D4CF	0.0247381
LOC653513	ESC	0.0772257
LOC653513	Endo	0.33275
LOC653513	Fetal-SI	0.372211
LPAR6	Adult-SI	6.44957
LPAR6	D4CF	10.0192
LPAR6	ESC	0.908214
LPAR6	Endo	1.53765
LPAR6	Fetal-SI	10.5772
LPCAT2	Adult-SI	2.9028
LPCAT2	D4CF	3.03011
LPCAT2	ESC	1.80656
LPCAT2	Endo	1.29738
LPCAT2	Fetal-SI	4.62411
LPHN3	Adult-SI	0.516945
LPHN3	D4CF	6.61465
LPHN3	ESC	2.71666
LPHN3	Endo	12.294
LPHN3	Fetal-SI	5.35816
LRRC37A2	Adult-SI	0.506839
LRRC37A2	D4CF	0.414511
LRRC37A2	ESC	0.623564
LRRC37A2	Endo	0.616378
LRRC37A2	Fetal-SI	0.844774
LRRC3B	Adult-SI	0.0497526
LRRC3B	D4CF	0.685642
LRRC3B	ESC	1.79564
LRRC3B	Endo	0.257462
LRRC3B	Fetal-SI	1.32742
LRRTM2	Adult-SI	0.0949729
LRRTM2	D4CF	0.34282
LRRTM2	ESC	0.0521106
LRRTM2	Endo	0.0984165
LRRTM2	Fetal-SI	1.00977
LRRTM4	Adult-SI	0.032324
LRRTM4	D4CF	3.62665
LRRTM4	ESC	4.61358
LRRTM4	Endo	5.49666
LRRTM4	Fetal-SI	0.998723
MAD1L1	Adult-SI	5.82869
MAD1L1	D4CF	4.18011
MAD1L1	ESC	3.24116
MAD1L1	Endo	3.28674
MAD1L1	Fetal-SI	5.04665
MALL	Adult-SI	2.25906
MALL	D4CF	0
MALL	ESC	0.0342217
MALL	Endo	0
MALL	Fetal-SI	5.29286
MAN1A2	Adult-SI	4.12256
MAN1A2	D4CF	16.1811
MAN1A2	ESC	8.04203
MAN1A2	Endo	17.2744
MAN1A2	Fetal-SI	13.5135
MAN2B1	Adult-SI	19.7763
MAN2B1	D4CF	14.6475
MAN2B1	ESC	13.1536
MAN2B1	Endo	12.0967
MAN2B1	Fetal-SI	26.8019
MANEA	Adult-SI	2.64986
MANEA	D4CF	12.9314
MANEA	ESC	4.47716
MANEA	Endo	180.154
MANEA	Fetal-SI	8.41477
MAOA	Adult-SI	224.751
MAOA	D4CF	6.40435
MAOA	ESC	3.00522
MAOA	Endo	0.907447
MAOA	Fetal-SI	62.9206
MAP2	Adult-SI	0.662622
MAP2	D4CF	10.9423
MAP2	ESC	5.42303
MAP2	Endo	0.317983
MAP2	Fetal-SI	5.48192
MAP2K6	Adult-SI	4.08561
MAP2K6	D4CF	28.853
MAP2K6	ESC	20.1963
MAP2K6	Endo	7.21056
MAP2K6	Fetal-SI	6.41277
MARCH7	Adult-SI	23.4483
MARCH7	D4CF	66.6895
MARCH7	ESC	67.026
MARCH7	Endo	79.053
MARCH7	Fetal-SI	27.2047
MARS2	Adult-SI	4.48539
MARS2	D4CF	8.93739
MARS2	ESC	14.4025
MARS2	Endo	4.9162
MARS2	Fetal-SI	4.60859
MAST4	Adult-SI	2.36182
MAST4	D4CF	0.788498
MAST4	ESC	1.51634
MAST4	Endo	1.09365
MAST4	Fetal-SI	6.56272
MCHR1	Adult-SI	0.199559
MCHR1	D4CF	0.921812
MCHR1	ESC	1.3984
MCHR1	Endo	0.142792
MCHR1	Fetal-SI	0.166965
MEX3A	Adult-SI	0.453649
MEX3A	D4CF	30.9569
MEX3A	ESC	20.1237
MEX3A	Endo	51.2238
MEX3A	Fetal-SI	5.18511
MGAT4C	Adult-SI	0.0854405
MGAT4C	D4CF	0.0821161
MGAT4C	ESC	2.52152
MGAT4C	Endo	0.560629
MGAT4C	Fetal-SI	0.122417
MIR106A	Adult-SI	0
MIR106A	D4CF	0
MIR106A	ESC	0
MIR106A	Endo	0
MIR106A	Fetal-SI	0
MIR1233-1	Adult-SI	0
MIR1233-1	D4CF	0
MIR1233-1	ESC	0
MIR1233-1	Endo	0
MIR1233-1	Fetal-SI	0
MIR1233-2	Adult-SI	0
MIR1233-2	D4CF	0
MIR1233-2	ESC	0
MIR1233-2	Endo	0
MIR1233-2	Fetal-SI	0
MIR1244-1	Adult-SI	0
MIR1244-1	D4CF	0
MIR1244-1	ESC	0
MIR1244-1	Endo	0
MIR1244-1	Fetal-SI	0
MIR1244-2	Adult-SI	0
MIR1244-2	D4CF	0
MIR1244-2	ESC	0
MIR1244-2	Endo	0
MIR1244-2	Fetal-SI	0
MIR125B2	Adult-SI	0
MIR125B2	D4CF	0
MIR125B2	ESC	0
MIR125B2	Endo	0
MIR125B2	Fetal-SI	0
MIR1278	Adult-SI	0
MIR1278	D4CF	0
MIR1278	ESC	0
MIR1278	Endo	0
MIR1278	Fetal-SI	0
MIR1296	Adult-SI	0
MIR1296	D4CF	0
MIR1296	ESC	0
MIR1296	Endo	0
MIR1296	Fetal-SI	69.2171
MIR1298	Adult-SI	0
MIR1298	D4CF	0
MIR1298	ESC	0
MIR1298	Endo	0
MIR1298	Fetal-SI	0
MIR135A2	Adult-SI	0
MIR135A2	D4CF	0
MIR135A2	ESC	0
MIR135A2	Endo	0
MIR135A2	Fetal-SI	0
MIR181A1	Adult-SI	0
MIR181A1	D4CF	0
MIR181A1	ESC	0
MIR181A1	Endo	0
MIR181A1	Fetal-SI	0
MIR181A2	Adult-SI	0
MIR181A2	D4CF	0
MIR181A2	ESC	7.15731
MIR181A2	Endo	7.53681
MIR181A2	Fetal-SI	0
MIR181B1	Adult-SI	0
MIR181B1	D4CF	0
MIR181B1	ESC	0
MIR181B1	Endo	0
MIR181B1	Fetal-SI	0
MIR181B2	Adult-SI	0
MIR181B2	D4CF	0
MIR181B2	ESC	0
MIR181B2	Endo	102.055
MIR181B2	Fetal-SI	0
MIR18B	Adult-SI	0
MIR18B	D4CF	0
MIR18B	ESC	51.4337
MIR18B	Endo	0
MIR18B	Fetal-SI	0
MIR1972-2	Adult-SI	0
MIR1972-2	D4CF	0
MIR1972-2	ESC	0
MIR1972-2	Endo	0
MIR1972-2	Fetal-SI	0
MIR19B2	Adult-SI	0
MIR19B2	D4CF	0
MIR19B2	ESC	0
MIR19B2	Endo	0
MIR19B2	Fetal-SI	0
MIR2052	Adult-SI	0
MIR2052	D4CF	0
MIR2052	ESC	0
MIR2052	Endo	0
MIR2052	Fetal-SI	0
MIR2054	Adult-SI	0
MIR2054	D4CF	0
MIR2054	ESC	0
MIR2054	Endo	0
MIR2054	Fetal-SI	0
MIR205HG	Adult-SI	0
MIR205HG	D4CF	0.672649
MIR205HG	ESC	9.60822
MIR205HG	Endo	20.9851
MIR205HG	Fetal-SI	0.47107
MIR20B	Adult-SI	0
MIR20B	D4CF	0
MIR20B	ESC	0
MIR20B	Endo	0
MIR20B	Fetal-SI	0
MIR2113	Adult-SI	0
MIR2113	D4CF	0
MIR2113	ESC	0
MIR2113	Endo	0
MIR2113	Fetal-SI	0
MIR26A2	Adult-SI	0
MIR26A2	D4CF	42.3385
MIR26A2	ESC	0
MIR26A2	Endo	0
MIR26A2	Fetal-SI	0
MIR302A	Adult-SI	0
MIR302A	D4CF	0
MIR302A	ESC	61.967
MIR302A	Endo	165.118
MIR302A	Fetal-SI	0
MIR302B	Adult-SI	0
MIR302B	D4CF	0
MIR302B	ESC	0
MIR302B	Endo	0
MIR302B	Fetal-SI	0
MIR302C	Adult-SI	0
MIR302C	D4CF	0
MIR302C	ESC	581.772
MIR302C	Endo	577.096
MIR302C	Fetal-SI	0
MIR302D	Adult-SI	0
MIR302D	D4CF	0
MIR302D	ESC	677.778
MIR302D	Endo	960.232
MIR302D	Fetal-SI	0
MIR30A	Adult-SI	0
MIR30A	D4CF	0
MIR30A	ESC	0
MIR30A	Endo	0
MIR30A	Fetal-SI	0
MIR30B	Adult-SI	0
MIR30B	D4CF	0
MIR30B	ESC	0
MIR30B	Endo	0
MIR30B	Fetal-SI	0
MIR30D	Adult-SI	0
MIR30D	D4CF	0
MIR30D	ESC	0
MIR30D	Endo	0
MIR30D	Fetal-SI	0
MIR30E	Adult-SI	0
MIR30E	D4CF	0
MIR30E	ESC	0
MIR30E	Endo	0
MIR30E	Fetal-SI	0
MIR3146	Adult-SI	0
MIR3146	D4CF	0
MIR3146	ESC	0
MIR3146	Endo	0
MIR3146	Fetal-SI	21.8656
MIR3198-1	Adult-SI	0
MIR3198-1	D4CF	0
MIR3198-1	ESC	0
MIR3198-1	Endo	0
MIR3198-1	Fetal-SI	0
MIR320C2	Adult-SI	0
MIR320C2	D4CF	0
MIR320C2	ESC	0
MIR320C2	Endo	0
MIR320C2	Fetal-SI	0
MIR320D1	Adult-SI	0
MIR320D1	D4CF	0
MIR320D1	ESC	0
MIR320D1	Endo	0
MIR320D1	Fetal-SI	0
MIR331	Adult-SI	0
MIR331	D4CF	0
MIR331	ESC	0
MIR331	Endo	0
MIR331	Fetal-SI	0
MIR34B	Adult-SI	0
MIR34B	D4CF	0
MIR34B	ESC	0
MIR34B	Endo	0
MIR34B	Fetal-SI	0
MIR34C	Adult-SI	0
MIR34C	D4CF	0
MIR34C	ESC	0
MIR34C	Endo	0
MIR34C	Fetal-SI	0
MIR363	Adult-SI	0
MIR363	D4CF	119.011
MIR363	ESC	46.5811
MIR363	Endo	0
MIR363	Fetal-SI	0
MIR3660	Adult-SI	0
MIR3660	D4CF	0
MIR3660	ESC	0
MIR3660	Endo	0
MIR3660	Fetal-SI	0
MIR3668	Adult-SI	0
MIR3668	D4CF	0
MIR3668	ESC	0
MIR3668	Endo	0
MIR3668	Fetal-SI	0
MIR367	Adult-SI	0
MIR367	D4CF	0
MIR367	ESC	0
MIR367	Endo	0
MIR367	Fetal-SI	0
MIR3675	Adult-SI	0
MIR3675	D4CF	0
MIR3675	ESC	0
MIR3675	Endo	0
MIR3675	Fetal-SI	0
MIR3911	Adult-SI	249.634
MIR3911	D4CF	0
MIR3911	ESC	16.1407
MIR3911	Endo	0
MIR3911	Fetal-SI	50.7679
MIR3942	Adult-SI	0
MIR3942	D4CF	0
MIR3942	ESC	14.2033
MIR3942	Endo	12.7294
MIR3942	Fetal-SI	17.7342
MIR3943	Adult-SI	0
MIR3943	D4CF	0
MIR3943	ESC	0
MIR3943	Endo	0
MIR3943	Fetal-SI	0
MIR4256	Adult-SI	0
MIR4256	D4CF	0
MIR4256	ESC	0
MIR4256	Endo	0
MIR4256	Fetal-SI	0
MIR4276	Adult-SI	0
MIR4276	D4CF	0
MIR4276	ESC	0
MIR4276	Endo	0
MIR4276	Fetal-SI	0
MIR4279	Adult-SI	0
MIR4279	D4CF	0
MIR4279	ESC	0
MIR4279	Endo	0
MIR4279	Fetal-SI	0
MIR4288	Adult-SI	0
MIR4288	D4CF	0
MIR4288	ESC	0
MIR4288	Endo	0
MIR4288	Fetal-SI	0
MIR4295	Adult-SI	0
MIR4295	D4CF	0
MIR4295	ESC	0
MIR4295	Endo	0
MIR4295	Fetal-SI	0
MIR4318	Adult-SI	0
MIR4318	D4CF	0
MIR4318	ESC	0
MIR4318	Endo	0
MIR4318	Fetal-SI	0
MIR4429	Adult-SI	0
MIR4429	D4CF	0
MIR4429	ESC	0
MIR4429	Endo	71.3327
MIR4429	Fetal-SI	0
MIR448	Adult-SI	0
MIR448	D4CF	0
MIR448	ESC	0
MIR448	Endo	0
MIR448	Fetal-SI	0
MIR4480	Adult-SI	0
MIR4480	D4CF	0
MIR4480	ESC	0
MIR4480	Endo	0
MIR4480	Fetal-SI	0
MIR4491	Adult-SI	0
MIR4491	D4CF	0
MIR4491	ESC	0
MIR4491	Endo	0
MIR4491	Fetal-SI	0
MIR449A	Adult-SI	0
MIR449A	D4CF	0
MIR449A	ESC	0
MIR449A	Endo	0
MIR449A	Fetal-SI	0
MIR449B	Adult-SI	0
MIR449B	D4CF	0
MIR449B	ESC	0
MIR449B	Endo	0
MIR449B	Fetal-SI	0
MIR4509-1	Adult-SI	0
MIR4509-1	D4CF	0
MIR4509-1	ESC	0
MIR4509-1	Endo	0
MIR4509-1	Fetal-SI	0
MIR4509-3	Adult-SI	0
MIR4509-3	D4CF	0
MIR4509-3	ESC	0
MIR4509-3	Endo	0
MIR4509-3	Fetal-SI	0
MIR4652	Adult-SI	0
MIR4652	D4CF	0
MIR4652	ESC	0
MIR4652	Endo	0
MIR4652	Fetal-SI	0
MIR4693	Adult-SI	0
MIR4693	D4CF	0
MIR4693	ESC	0
MIR4693	Endo	0
MIR4693	Fetal-SI	0
MIR4699	Adult-SI	0
MIR4699	D4CF	0
MIR4699	ESC	0
MIR4699	Endo	0
MIR4699	Fetal-SI	0
MIR4735	Adult-SI	0
MIR4735	D4CF	0
MIR4735	ESC	0
MIR4735	Endo	0
MIR4735	Fetal-SI	0
MIR4737	Adult-SI	0
MIR4737	D4CF	0
MIR4737	ESC	0
MIR4737	Endo	31.9189
MIR4737	Fetal-SI	41.2342
MIR4773-2	Adult-SI	0
MIR4773-2	D4CF	0
MIR4773-2	ESC	0
MIR4773-2	Endo	0
MIR4773-2	Fetal-SI	0
MIR4782	Adult-SI	0
MIR4782	D4CF	0
MIR4782	ESC	0
MIR4782	Endo	0
MIR4782	Fetal-SI	22.5452
MIR4796	Adult-SI	0
MIR4796	D4CF	0
MIR4796	ESC	0
MIR4796	Endo	0
MIR4796	Fetal-SI	0
MIR491	Adult-SI	0
MIR491	D4CF	0
MIR491	ESC	0
MIR491	Endo	0
MIR491	Fetal-SI	0
MIR548AC	Adult-SI	0
MIR548AC	D4CF	0
MIR548AC	ESC	0
MIR548AC	Endo	0
MIR548AC	Fetal-SI	0
MIR548F2	Adult-SI	0
MIR548F2	D4CF	0
MIR548F2	ESC	0
MIR548F2	Endo	0
MIR548F2	Fetal-SI	0
MIR548H2	Adult-SI	0
MIR548H2	D4CF	0
MIR548H2	ESC	0
MIR548H2	Endo	0
MIR548H2	Fetal-SI	0
MIR548I4	Adult-SI	0
MIR548I4	D4CF	0
MIR548I4	ESC	0
MIR548I4	Endo	0
MIR548I4	Fetal-SI	0
MIR551B	Adult-SI	0
MIR551B	D4CF	0
MIR551B	ESC	0
MIR551B	Endo	0
MIR551B	Fetal-SI	0
MIR553	Adult-SI	0
MIR553	D4CF	0
MIR553	ESC	192.127
MIR553	Endo	225.365
MIR553	Fetal-SI	0
MIR563	Adult-SI	0
MIR563	D4CF	0
MIR563	ESC	0
MIR563	Endo	0
MIR563	Fetal-SI	0
MIR567	Adult-SI	0
MIR567	D4CF	11.9466
MIR567	ESC	0
MIR567	Endo	0
MIR567	Fetal-SI	0
MIR572	Adult-SI	0
MIR572	D4CF	0
MIR572	ESC	0
MIR572	Endo	0
MIR572	Fetal-SI	0
MIR577	Adult-SI	0
MIR577	D4CF	0
MIR577	ESC	0
MIR577	Endo	0
MIR577	Fetal-SI	0
MIR583	Adult-SI	0
MIR583	D4CF	0
MIR583	ESC	0
MIR583	Endo	0
MIR583	Fetal-SI	0
MIR605	Adult-SI	0
MIR605	D4CF	0
MIR605	ESC	0
MIR605	Endo	0
MIR605	Fetal-SI	0
MIR764	Adult-SI	0
MIR764	D4CF	0
MIR764	ESC	0
MIR764	Endo	0
MIR764	Fetal-SI	0
MIR873	Adult-SI	0
MIR873	D4CF	0
MIR873	ESC	0
MIR873	Endo	0
MIR873	Fetal-SI	0
MIR92A2	Adult-SI	0
MIR92A2	D4CF	0
MIR92A2	ESC	0
MIR92A2	Endo	0
MIR92A2	Fetal-SI	0
MIS18BP1	Adult-SI	4.32016
MIS18BP1	D4CF	31.3608
MIS18BP1	ESC	35.4151
MIS18BP1	Endo	29.0211
MIS18BP1	Fetal-SI	7.56685
MITF	Adult-SI	1.28642
MITF	D4CF	10.7483
MITF	ESC	0.561733
MITF	Endo	0.534354
MITF	Fetal-SI	1.16655
MKRN2	Adult-SI	14.575
MKRN2	D4CF	17.979
MKRN2	ESC	10.131
MKRN2	Endo	11.1167
MKRN2	Fetal-SI	17.3769
MLIP	Adult-SI	0.81283
MLIP	D4CF	0.0106041
MLIP	ESC	0.0112641
MLIP	Endo	0
MLIP	Fetal-SI	0.0391468
MMP13	Adult-SI	0
MMP13	D4CF	0.013259
MMP13	ESC	0
MMP13	Endo	0
MMP13	Fetal-SI	0.155243
MOCS1	Adult-SI	17.4788
MOCS1	D4CF	3.15418
MOCS1	ESC	6.70252
MOCS1	Endo	1.89928
MOCS1	Fetal-SI	3.90683
MOGS	Adult-SI	53.29
MOGS	D4CF	18.3364
MOGS	ESC	14.938
MOGS	Endo	20.3907
MOGS	Fetal-SI	33.4591
MPZL1	Adult-SI	21.1218
MPZL1	D4CF	50.0971
MPZL1	ESC	36.6323
MPZL1	Endo	40.138
MPZL1	Fetal-SI	29.6896
MRPL17	Adult-SI	17.6124
MRPL17	D4CF	12.1599
MRPL17	ESC	14.0007
MRPL17	Endo	8.11074
MRPL17	Fetal-SI	13.4171
MRPL48	Adult-SI	46.6448
MRPL48	D4CF	36.695
MRPL48	ESC	25.5303
MRPL48	Endo	27.4919
MRPL48	Fetal-SI	17.1977
MS4A2	Adult-SI	0.323001
MS4A2	D4CF	0
MS4A2	ESC	0
MS4A2	Endo	0
MS4A2	Fetal-SI	0.0451956
MS4A3	Adult-SI	0
MS4A3	D4CF	0
MS4A3	ESC	0.0128127
MS4A3	Endo	0
MS4A3	Fetal-SI	0.11306
MSGN1	Adult-SI	0
MSGN1	D4CF	8.64117
MSGN1	ESC	0
MSGN1	Endo	0
MSGN1	Fetal-SI	0
MSTN	Adult-SI	0.0987079
MSTN	D4CF	0.00653281
MSTN	ESC	0
MSTN	Endo	0.0750083
MSTN	Fetal-SI	0.492983
MSX1	Adult-SI	0.679984
MSX1	D4CF	61.8198
MSX1	ESC	0.231873
MSX1	Endo	0.195959
MSX1	Fetal-SI	1.36939
MSX2	Adult-SI	0.0921188
MSX2	D4CF	33.9558
MSX2	ESC	0.189658
MSX2	Endo	4.54088
MSX2	Fetal-SI	1.21046
MTPN	Adult-SI	55.7711
MTPN	D4CF	133.157
MTPN	ESC	68.4373
MTPN	Endo	79.4137
MTPN	Fetal-SI	44.1455
MUC7	Adult-SI	0
MUC7	D4CF	0.0091789
MUC7	ESC	0
MUC7	Endo	0
MUC7	Fetal-SI	0
MYL10	Adult-SI	0
MYL10	D4CF	0.0248422
MYL10	ESC	0.0743519
MYL10	Endo	0.115967
MYL10	Fetal-SI	0
MYO15A	Adult-SI	0.0602151
MYO15A	D4CF	0.0227263
MYO15A	ESC	0.0796376
MYO15A	Endo	0.15603
MYO15A	Fetal-SI	0.257158
MYO3B	Adult-SI	0.0688859
MYO3B	D4CF	0.24123
MYO3B	ESC	0.0834597
MYO3B	Endo	0.563507
MYO3B	Fetal-SI	0.2482
NAA16	Adult-SI	2.91832
NAA16	D4CF	10.8891
NAA16	ESC	18.2669
NAA16	Endo	10.6565
NAA16	Fetal-SI	5.92815
NAP1L5	Adult-SI	3.36854
NAP1L5	D4CF	4.76384
NAP1L5	ESC	2.20175
NAP1L5	Endo	2.19545
NAP1L5	Fetal-SI	4.81397
NAPB	Adult-SI	5.50609
NAPB	D4CF	6.38982
NAPB	ESC	8.77066
NAPB	Endo	10.1897
NAPB	Fetal-SI	8.15398
NAV2	Adult-SI	2.55813
NAV2	D4CF	6.01512
NAV2	ESC	17.4545
NAV2	Endo	4.52715
NAV2	Fetal-SI	3.62917
NBN	Adult-SI	9.12162
NBN	D4CF	18.5166
NBN	ESC	22.0817
NBN	Endo	21.1927
NBN	Fetal-SI	13.3613
NBPF1	Adult-SI	2.45156
NBPF1	D4CF	2.94793
NBPF1	ESC	1.95903
NBPF1	Endo	2.35403
NBPF1	Fetal-SI	7.00385
NBPF10	Adult-SI	0.11631
NBPF10	D4CF	0.0789879
NBPF10	ESC	0.0996542
NBPF10	Endo	0.21614
NBPF10	Fetal-SI	0.267344
NCOR1	Adult-SI	60.2388
NCOR1	D4CF	21.4101
NCOR1	ESC	23.1705
NCOR1	Endo	23.5661
NCOR1	Fetal-SI	26.5269
NDRG1	Adult-SI	254.324
NDRG1	D4CF	2.84833
NDRG1	ESC	0.683929
NDRG1	Endo	3.62996
NDRG1	Fetal-SI	208.414
NEDD4	Adult-SI	6.95762
NEDD4	D4CF	10.8466
NEDD4	ESC	5.69785
NEDD4	Endo	6.56435
NEDD4	Fetal-SI	11.2025
NEDD4L	Adult-SI	20.2187
NEDD4L	D4CF	6.60669
NEDD4L	ESC	15.4785
NEDD4L	Endo	6.95993
NEDD4L	Fetal-SI	24.7499
NFKB2	Adult-SI	10.6768
NFKB2	D4CF	4.65823
NFKB2	ESC	9.13267
NFKB2	Endo	5.66622
NFKB2	Fetal-SI	8.32639
NHEG1	Adult-SI	0
NHEG1	D4CF	0
NHEG1	ESC	0.0135523
NHEG1	Endo	0
NHEG1	Fetal-SI	0
NIPSNAP3B	Adult-SI	0.0955566
NIPSNAP3B	D4CF	0.257514
NIPSNAP3B	ESC	0.401993
NIPSNAP3B	Endo	0.454395
NIPSNAP3B	Fetal-SI	1.48125
NKAIN2	Adult-SI	0.06333
NKAIN2	D4CF	1.49462
NKAIN2	ESC	0.458088
NKAIN2	Endo	0.168125
NKAIN2	Fetal-SI	0.550452
NKX1-2	Adult-SI	0
NKX1-2	D4CF	0.982214
NKX1-2	ESC	0.437122
NKX1-2	Endo	0.0544258
NKX1-2	Fetal-SI	2.21296
NLRP7	Adult-SI	0.0248826
NLRP7	D4CF	0.0551601
NLRP7	ESC	0.603867
NLRP7	Endo	1.26297
NLRP7	Fetal-SI	0
NOX1	Adult-SI	0.381284
NOX1	D4CF	0.317121
NOX1	ESC	0.275705
NOX1	Endo	0.317908
NOX1	Fetal-SI	9.77324
NOX4	Adult-SI	0.0272597
NOX4	D4CF	0.872267
NOX4	ESC	0.477901
NOX4	Endo	1.64905
NOX4	Fetal-SI	0.42822
NR1I2	Adult-SI	78.8261
NR1I2	D4CF	0.0276348
NR1I2	ESC	0.737177
NR1I2	Endo	0.0290015
NR1I2	Fetal-SI	31.5667
NR2C1	Adult-SI	4.06242
NR2C1	D4CF	18.3
NR2C1	ESC	18.5056
NR2C1	Endo	24.2715
NR2C1	Fetal-SI	8.97302
NRG1	Adult-SI	0.32285
NRG1	D4CF	2.07667
NRG1	ESC	1.54924
NRG1	Endo	4.10938
NRG1	Fetal-SI	3.20636
NRG4	Adult-SI	0.186768
NRG4	D4CF	0.336463
NRG4	ESC	2.39439
NRG4	Endo	3.04941
NRG4	Fetal-SI	0.777586
NUBPL	Adult-SI	3.43952
NUBPL	D4CF	12.108
NUBPL	ESC	7.8658
NUBPL	Endo	5.82322
NUBPL	Fetal-SI	5.73794
NUCB2	Adult-SI	11.5377
NUCB2	D4CF	39.9258
NUCB2	ESC	18.8795
NUCB2	Endo	26.8879
NUCB2	Fetal-SI	14.6058
OLFM3	Adult-SI	0.463663
OLFM3	D4CF	2.06288
OLFM3	ESC	0.217289
OLFM3	Endo	0
OLFM3	Fetal-SI	5.41907
OR10A5	Adult-SI	0
OR10A5	D4CF	0
OR10A5	ESC	0
OR10A5	Endo	0
OR10A5	Fetal-SI	0
OR10G2	Adult-SI	0
OR10G2	D4CF	0
OR10G2	ESC	0
OR10G2	Endo	0
OR10G2	Fetal-SI	0
OR10X1	Adult-SI	0
OR10X1	D4CF	0
OR10X1	ESC	0
OR10X1	Endo	0
OR10X1	Fetal-SI	0
OR10Z1	Adult-SI	0
OR10Z1	D4CF	0
OR10Z1	ESC	0
OR10Z1	Endo	0
OR10Z1	Fetal-SI	0
OR13C3	Adult-SI	0
OR13C3	D4CF	0
OR13C3	ESC	0
OR13C3	Endo	0
OR13C3	Fetal-SI	0
OR13C4	Adult-SI	0
OR13C4	D4CF	0
OR13C4	ESC	0.0263231
OR13C4	Endo	0
OR13C4	Fetal-SI	0
OR13C9	Adult-SI	0
OR13C9	D4CF	0
OR13C9	ESC	0
OR13C9	Endo	0.034269
OR13C9	Fetal-SI	0
OR2A1	Adult-SI	0
OR2A1	D4CF	0
OR2A1	ESC	0.0214902
OR2A1	ESC	0.129203
OR2A1	Endo	0
OR2A1	Endo	0.172225
OR2A1	Fetal-SI	0.0625229
OR2A1	Fetal-SI	0.0641272
OR2A7	Adult-SI	1.66691
